GSM1669810|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|GI-ME-N|in_vitro|N/A|N/A|N/A|N/A
GSM1670445|N/A|N/A|N/A|N/A|N/A|glioma|Brain|SK-MG-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670361|N/A|N/A|N/A|N/A|N/A|kidney|Kidney|RCC-ER|in_vitro|N/A|N/A|N/A|N/A
GSM1670190|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_not specified|Lung|NCI-H1770|in_vitro|N/A|N/A|N/A|N/A
GSM1670187|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H1703|in_vitro|N/A|N/A|N/A|N/A
GSM1669998|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|KO52|in_vitro|N/A|N/A|N/A|N/A
GSM1669581|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|A2780|in_vitro|N/A|N/A|N/A|N/A
GSM1670382|N/A|N/A|N/A|N/A|N/A|endometrium|Uterus|RL95-2|in_vitro|N/A|N/A|N/A|N/A
GSM1670324|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|OVMIU|in_vitro|N/A|N/A|N/A|N/A
GSM1670039|N/A|N/A|N/A|N/A|N/A|bladder|Bladder|LB831-BLC|in_vitro|N/A|N/A|N/A|N/A
GSM1670010|N/A|N/A|N/A|N/A|N/A|bladder|Bladder|KU-19-19|in_vitro|N/A|N/A|N/A|N/A
GSM1669777|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|ESO51|in_vitro|N/A|N/A|N/A|N/A
GSM1670339|N/A|N/A|N/A|N/A|N/A|prostate|Prostate|PC-3|in_vitro|N/A|N/A|N/A|N/A
GSM1669679|N/A|N/A|N/A|N/A|N/A|chondrosarcoma|Other|CHSA8926|in_vitro|N/A|N/A|N/A|N/A
GSM1670168|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H1355|in_vitro|N/A|N/A|N/A|N/A
GSM1669832|N/A|N/A|N/A|N/A|N/A|head and neck|Other|H3118|in_vitro|N/A|N/A|N/A|N/A
GSM1669997|N/A|N/A|N/A|N/A|N/A|glioma|Brain|KNS-81-FD|in_vitro|N/A|N/A|N/A|N/A
GSM1670008|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|KP-N-YS|in_vitro|N/A|N/A|N/A|N/A
GSM1669795|N/A|N/A|N/A|N/A|N/A|stomach|Stomach|FU97|in_vitro|N/A|N/A|N/A|N/A
GSM1669658|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|CALU-3|in_vitro|N/A|N/A|N/A|N/A
GSM1670372|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|RERF-LC-KJ|in_vitro|N/A|N/A|N/A|N/A
GSM1669718|N/A|N/A|N/A|N/A|N/A|glioma|Brain|D-336MG|in_vitro|N/A|N/A|N/A|N/A
GSM1670214|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H209|in_vitro|N/A|N/A|N/A|N/A
GSM1670479|N/A|N/A|N/A|N/A|N/A|lymphoid_neoplasm other|Whole Blood|SR|in_vitro|N/A|N/A|N/A|N/A
GSM1670550|N/A|N/A|N/A|N/A|N/A|thyroid|Thyroid|TT2609-C02|in_vitro|N/A|N/A|N/A|N/A
GSM1669907|N/A|N/A|N/A|N/A|N/A|B_cell_lymphoma|Whole Blood|HT|in_vitro|N/A|N/A|N/A|N/A
GSM1669663|N/A|N/A|N/A|N/A|N/A|pancreas|Pancreas|CAPAN-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670428|N/A|N/A|N/A|N/A|N/A|ewings_sarcoma|Other|SK-ES-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669608|N/A|N/A|N/A|N/A|N/A|head and neck|Other|BB49-HNC|in_vitro|N/A|N/A|N/A|N/A
GSM1670335|N/A|N/A|N/A|N/A|N/A|pancreas|Pancreas|PANC-10-05|in_vitro|N/A|N/A|N/A|N/A
GSM1669984|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|KG-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670091|N/A|N/A|N/A|N/A|N/A|B_cell_leukemia|Whole Blood|MEC-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670116|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|ML-2|in_vitro|N/A|N/A|N/A|N/A
GSM1669992|N/A|N/A|N/A|N/A|N/A|kidney|Kidney|KMRC-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669889|N/A|N/A|N/A|N/A|N/A|head and neck|Other|HO-1-U-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669705|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|CP50-MEL-B|in_vitro|N/A|N/A|N/A|N/A
GSM1669940|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|IPC-298|in_vitro|N/A|N/A|N/A|N/A
GSM1670201|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H196|in_vitro|N/A|N/A|N/A|N/A
GSM1669843|N/A|N/A|N/A|N/A|N/A|breast|Breast|HCC1395|in_vitro|N/A|N/A|N/A|N/A
GSM1670022|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|KYSE-450|in_vitro|N/A|N/A|N/A|N/A
GSM1670482|N/A|N/A|N/A|N/A|N/A|anaplastic_large_cell_lymphoma|Whole Blood|SU-DHL-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670547|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|TOV-21G|in_vitro|N/A|N/A|N/A|N/A
GSM1670018|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|KYSE-180|in_vitro|N/A|N/A|N/A|N/A
GSM1670084|N/A|N/A|N/A|N/A|N/A|breast|Breast|MDA-MB-435|in_vitro|N/A|N/A|N/A|N/A
GSM1670172|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H1436|in_vitro|N/A|N/A|N/A|N/A
GSM1670265|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_large cell|Lung|NCI-H810|in_vitro|N/A|N/A|N/A|N/A
GSM1670495|N/A|N/A|N/A|N/A|N/A|glioma|Brain|SW1088|in_vitro|N/A|N/A|N/A|N/A
GSM1670094|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|MEL-HO|in_vitro|N/A|N/A|N/A|N/A
GSM1669979|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|KASUMI-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669800|N/A|N/A|N/A|N/A|N/A|soft_tissue_other|Other|G-402|in_vitro|N/A|N/A|N/A|N/A
GSM1670274|N/A|N/A|N/A|N/A|N/A|stomach|Stomach|NCI-SNU-16|in_vitro|N/A|N/A|N/A|N/A
GSM1670009|N/A|N/A|N/A|N/A|N/A|glioma|Brain|KS-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670315|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|OVCA420|in_vitro|N/A|N/A|N/A|N/A
GSM1670106|N/A|N/A|N/A|N/A|N/A|ewings_sarcoma|Other|MHH-ES-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670523|N/A|N/A|N/A|N/A|N/A|glioma|Brain|T98G|in_vitro|N/A|N/A|N/A|N/A
GSM1670048|N/A|N/A|N/A|N/A|N/A|glioma|Brain|LN-18|in_vitro|N/A|N/A|N/A|N/A
GSM1670510|N/A|N/A|N/A|N/A|N/A|fibrosarcoma|Other|SW684|in_vitro|N/A|N/A|N/A|N/A
GSM1669965|N/A|N/A|N/A|N/A|N/A|T_cell_leukemia|Whole Blood|JURKAT|in_vitro|N/A|N/A|N/A|N/A
GSM1670320|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|OVCAR-8|in_vitro|N/A|N/A|N/A|N/A
GSM1670411|N/A|N/A|N/A|N/A|N/A|head and neck|Other|SCC-4|in_vitro|N/A|N/A|N/A|N/A
GSM1669614|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|BE2-M17|in_vitro|N/A|N/A|N/A|N/A
GSM1670557|N/A|N/A|N/A|N/A|N/A|osteosarcoma|Other|U-2-OS|in_vitro|N/A|N/A|N/A|N/A
GSM1670136|N/A|N/A|N/A|N/A|N/A|mesothelioma|Lung|MSTO-211H|in_vitro|N/A|N/A|N/A|N/A
GSM1669925|N/A|N/A|N/A|N/A|N/A|lymphoblastic_T_cell_leukaemia|Whole Blood|I-9-2|in_vitro|N/A|N/A|N/A|N/A
GSM1670544|N/A|N/A|N/A|N/A|N/A|B_cell_lymphoma|Whole Blood|TK|in_vitro|N/A|N/A|N/A|N/A
GSM1670283|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|NOMO-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670004|N/A|N/A|N/A|N/A|N/A|pancreas|Pancreas|KP-4|in_vitro|N/A|N/A|N/A|N/A
GSM1670013|N/A|N/A|N/A|N/A|N/A|leukemia|Whole Blood|KY821|in_vitro|N/A|N/A|N/A|N/A
GSM1670242|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H378|in_vitro|N/A|N/A|N/A|N/A
GSM1670401|N/A|N/A|N/A|N/A|N/A|osteosarcoma|Other|SAOS-2|in_vitro|N/A|N/A|N/A|N/A
GSM1669906|N/A|N/A|N/A|N/A|N/A|head and neck|Other|HSC-4|in_vitro|N/A|N/A|N/A|N/A
GSM1670156|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|NBSUSSR|in_vitro|N/A|N/A|N/A|N/A
GSM1669670|N/A|N/A|N/A|N/A|N/A|lymphoblastic_leukemia|Whole Blood|CCRF-CEM|in_vitro|N/A|N/A|N/A|N/A
GSM1669756|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|EFO-21|in_vitro|N/A|N/A|N/A|N/A
GSM1670210|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H2066|in_vitro|N/A|N/A|N/A|N/A
GSM1669812|N/A|N/A|N/A|N/A|N/A|glioma|Brain|GMS-10|in_vitro|N/A|N/A|N/A|N/A
GSM1669961|N/A|N/A|N/A|N/A|N/A|haematopoietic_neoplasm other|Whole Blood|JJN-3|in_vitro|N/A|N/A|N/A|N/A
GSM1669824|N/A|N/A|N/A|N/A|N/A|mesothelioma|Lung|H2731|in_vitro|N/A|N/A|N/A|N/A
GSM1669763|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|EMC-BAC-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669955|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|JHOS-2|in_vitro|N/A|N/A|N/A|N/A
GSM1670481|N/A|N/A|N/A|N/A|N/A|pancreas|Pancreas|SU8686|in_vitro|N/A|N/A|N/A|N/A
GSM1669748|N/A|N/A|N/A|N/A|N/A|Burkitt_lymphoma|Whole Blood|EB-3|in_vitro|N/A|N/A|N/A|N/A
GSM1669966|N/A|N/A|N/A|N/A|N/A|chronic_myeloid_leukaemia|Whole Blood|JURL-MK1|in_vitro|N/A|N/A|N/A|N/A
GSM1670452|N/A|N/A|N/A|N/A|N/A|kidney|Kidney|SK-NEP-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670291|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|OACP4C|in_vitro|N/A|N/A|N/A|N/A
GSM1670295|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|OCI-AML2|in_vitro|N/A|N/A|N/A|N/A
GSM1670379|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|RKN|in_vitro|N/A|N/A|N/A|N/A
GSM1669861|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|HCC-56|in_vitro|N/A|N/A|N/A|N/A
GSM1669669|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|CCK-81|in_vitro|N/A|N/A|N/A|N/A
GSM1669960|N/A|N/A|N/A|N/A|N/A|Burkitt_lymphoma|Whole Blood|JIYOYEP-2003|in_vitro|N/A|N/A|N/A|N/A
GSM1670149|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|NB14|in_vitro|N/A|N/A|N/A|N/A
GSM1670027|N/A|N/A|N/A|N/A|N/A|Hodgkin_lymphoma|Whole Blood|L-1236|in_vitro|N/A|N/A|N/A|N/A
GSM1670003|N/A|N/A|N/A|N/A|N/A|pancreas|Pancreas|KP-3|in_vitro|N/A|N/A|N/A|N/A
GSM1670307|N/A|N/A|N/A|N/A|N/A|myeloma|Whole Blood|OPM-2|in_vitro|N/A|N/A|N/A|N/A
GSM1670518|N/A|N/A|N/A|N/A|N/A|urogenital_system_other|Other|SW962|in_vitro|N/A|N/A|N/A|N/A
GSM1670130|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|MONO-MAC-6|in_vitro|N/A|N/A|N/A|N/A
GSM1670522|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|T84|in_vitro|N/A|N/A|N/A|N/A
GSM1670033|N/A|N/A|N/A|N/A|N/A|kidney|Kidney|LB1047-RCC|in_vitro|N/A|N/A|N/A|N/A
GSM1670442|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|SK-MEL-31|in_vitro|N/A|N/A|N/A|N/A
GSM1669938|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|IOSE-523(-)|in_vitro|N/A|N/A|N/A|N/A
GSM1670505|N/A|N/A|N/A|N/A|N/A|glioma|Brain|SW1783|in_vitro|N/A|N/A|N/A|N/A
GSM1669772|N/A|N/A|N/A|N/A|N/A|ewings_sarcoma|Other|ES5|in_vitro|N/A|N/A|N/A|N/A
GSM1670408|N/A|N/A|N/A|N/A|N/A|head and neck|Other|SCC-15|in_vitro|N/A|N/A|N/A|N/A
GSM1670030|N/A|N/A|N/A|N/A|N/A|Hodgkin_lymphoma|Whole Blood|L-540|in_vitro|N/A|N/A|N/A|N/A
GSM1669723|N/A|N/A|N/A|N/A|N/A|glioma|Brain|D-566MG|in_vitro|N/A|N/A|N/A|N/A
GSM1670394|N/A|N/A|N/A|N/A|N/A|bladder|Bladder|RT4|in_vitro|N/A|N/A|N/A|N/A
GSM1670186|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H1694|in_vitro|N/A|N/A|N/A|N/A
GSM1669665|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|CAR-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670432|N/A|N/A|N/A|N/A|N/A|liver|Liver|SK-HEP-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670465|N/A|N/A|N/A|N/A|N/A|liver|Liver|SNU-182|in_vitro|N/A|N/A|N/A|N/A
GSM1670400|N/A|N/A|N/A|N/A|N/A|head and neck|Other|SACC-83|in_vitro|N/A|N/A|N/A|N/A
GSM1669729|N/A|N/A|N/A|N/A|N/A|lymphoid_neoplasm other|Whole Blood|DEL|in_vitro|N/A|N/A|N/A|N/A
GSM1670299|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|OCI-M1|in_vitro|N/A|N/A|N/A|N/A
GSM1670369|N/A|N/A|N/A|N/A|N/A|B_cell_leukemia|Whole Blood|REH|in_vitro|N/A|N/A|N/A|N/A
GSM1670257|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_large cell|Lung|NCI-H661|in_vitro|N/A|N/A|N/A|N/A
GSM1669977|N/A|N/A|N/A|N/A|N/A|lymphoblastic_leukemia|Whole Blood|KARPAS-45|in_vitro|N/A|N/A|N/A|N/A
GSM1669844|N/A|N/A|N/A|N/A|N/A|breast|Breast|HCC1419|in_vitro|N/A|N/A|N/A|N/A
GSM1670045|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_large cell|Lung|LCLC-103H|in_vitro|N/A|N/A|N/A|N/A
GSM1670536|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|TE-6|in_vitro|N/A|N/A|N/A|N/A
GSM1670259|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|NCI-H716|in_vitro|N/A|N/A|N/A|N/A
GSM1670081|N/A|N/A|N/A|N/A|N/A|breast|Breast|MDA-MB-330|in_vitro|N/A|N/A|N/A|N/A
GSM1670328|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|P31-FUJ|in_vitro|N/A|N/A|N/A|N/A
GSM1669582|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|A375|in_vitro|N/A|N/A|N/A|N/A
GSM1670466|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|SNU-283|in_vitro|N/A|N/A|N/A|N/A
GSM1670438|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|SK-MEL-24|in_vitro|N/A|N/A|N/A|N/A
GSM1669620|N/A|N/A|N/A|N/A|N/A|head and neck|Other|BHY|in_vitro|N/A|N/A|N/A|N/A
GSM1669947|N/A|N/A|N/A|N/A|N/A|urogenital_system_other|Other|JAR|in_vitro|N/A|N/A|N/A|N/A
GSM1669651|N/A|N/A|N/A|N/A|N/A|cervix|Cervix|CAL-39|in_vitro|N/A|N/A|N/A|N/A
GSM1669999|N/A|N/A|N/A|N/A|N/A|head and neck|Other|KON|in_vitro|N/A|N/A|N/A|N/A
GSM1670396|N/A|N/A|N/A|N/A|N/A|prostate|Prostate|RWPE-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669648|N/A|N/A|N/A|N/A|N/A|head and neck|Other|CAL-27|in_vitro|N/A|N/A|N/A|N/A
GSM1669818|N/A|N/A|N/A|N/A|N/A|mesothelioma|Lung|H2369|in_vitro|N/A|N/A|N/A|N/A
GSM1670133|N/A|N/A|N/A|N/A|N/A|breast|Breast|MRK-NU-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670099|N/A|N/A|N/A|N/A|N/A|endometrium|Uterus|MFE-296|in_vitro|N/A|N/A|N/A|N/A
GSM1670541|N/A|N/A|N/A|N/A|N/A|biliary_tract|Other|TGBC24TKB|in_vitro|N/A|N/A|N/A|N/A
GSM1670563|N/A|N/A|N/A|N/A|N/A|breast|Breast|UACC-812|in_vitro|N/A|N/A|N/A|N/A
GSM1670085|N/A|N/A|N/A|N/A|N/A|breast|Breast|MDA-MB-436|in_vitro|N/A|N/A|N/A|N/A
GSM1670548|N/A|N/A|N/A|N/A|N/A|thyroid|Thyroid|TT|in_vitro|N/A|N/A|N/A|N/A
GSM1669805|N/A|N/A|N/A|N/A|N/A|glioma|Brain|GB-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670314|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|OV-90|in_vitro|N/A|N/A|N/A|N/A
GSM1670589|N/A|N/A|N/A|N/A|N/A|breast|Breast|ZR-75-30|in_vitro|N/A|N/A|N/A|N/A
GSM1670196|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_squamous_cell_carcinoma|Lung|NCI-H1869|in_vitro|N/A|N/A|N/A|N/A
GSM1670359|N/A|N/A|N/A|N/A|N/A|kidney|Kidney|RCC10RGB|in_vitro|N/A|N/A|N/A|N/A
GSM1670068|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_large cell|Lung|LU-99A|in_vitro|N/A|N/A|N/A|N/A
GSM1669627|N/A|N/A|N/A|N/A|N/A|hairy_cell_leukaemia|Whole Blood|BONNA-12|in_vitro|N/A|N/A|N/A|N/A
GSM1670478|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|SNU-C5|in_vitro|N/A|N/A|N/A|N/A
GSM1669701|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|COR-L32|in_vitro|N/A|N/A|N/A|N/A
GSM1670176|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H1568|in_vitro|N/A|N/A|N/A|N/A
GSM1670387|N/A|N/A|N/A|N/A|N/A|Hodgkin_lymphoma|Whole Blood|RPMI-6666|in_vitro|N/A|N/A|N/A|N/A
GSM1670247|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_squamous_cell_carcinoma|Lung|NCI-H520|in_vitro|N/A|N/A|N/A|N/A
GSM1670573|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|VMRC-LCD|in_vitro|N/A|N/A|N/A|N/A
GSM1670514|N/A|N/A|N/A|N/A|N/A|soft_tissue_other|Other|SW872|in_vitro|N/A|N/A|N/A|N/A
GSM1670280|N/A|N/A|N/A|N/A|N/A|glioma|Brain|NMC-G1|in_vitro|N/A|N/A|N/A|N/A
GSM1670167|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H1341|in_vitro|N/A|N/A|N/A|N/A
GSM1669919|N/A|N/A|N/A|N/A|N/A|liver|Liver|HUH-7|in_vitro|N/A|N/A|N/A|N/A
GSM1670222|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H2171|in_vitro|N/A|N/A|N/A|N/A
GSM1670549|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|T-T|in_vitro|N/A|N/A|N/A|N/A
GSM1670537|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|TE-8|in_vitro|N/A|N/A|N/A|N/A
GSM1670079|N/A|N/A|N/A|N/A|N/A|breast|Breast|MDA-MB-157|in_vitro|N/A|N/A|N/A|N/A
GSM1669823|N/A|N/A|N/A|N/A|N/A|mesothelioma|Lung|H2722|in_vitro|N/A|N/A|N/A|N/A
GSM1670083|N/A|N/A|N/A|N/A|N/A|breast|Breast|MDA-MB-415|in_vitro|N/A|N/A|N/A|N/A
GSM1670198|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H1876|in_vitro|N/A|N/A|N/A|N/A
GSM1670354|N/A|N/A|N/A|N/A|N/A|prostate|Prostate|PWR-1E|in_vitro|N/A|N/A|N/A|N/A
GSM1670177|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|NCI-H1573|in_vitro|N/A|N/A|N/A|N/A
GSM1670552|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|TYK-NU|in_vitro|N/A|N/A|N/A|N/A
GSM1670271|N/A|N/A|N/A|N/A|N/A|myeloma|Whole Blood|NCI-H929|in_vitro|N/A|N/A|N/A|N/A
GSM1669624|N/A|N/A|N/A|N/A|N/A|head and neck|Other|BICR78|in_vitro|N/A|N/A|N/A|N/A
GSM1670245|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|NCI-H508|in_vitro|N/A|N/A|N/A|N/A
GSM1669771|N/A|N/A|N/A|N/A|N/A|ewings_sarcoma|Other|ES4|in_vitro|N/A|N/A|N/A|N/A
GSM1669803|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|GAK|in_vitro|N/A|N/A|N/A|N/A
GSM1670240|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H345|in_vitro|N/A|N/A|N/A|N/A
GSM1669794|N/A|N/A|N/A|N/A|N/A|thyroid|Thyroid|FTC-133|in_vitro|N/A|N/A|N/A|N/A
GSM1669963|N/A|N/A|N/A|N/A|N/A|lymphoblastic_T_cell_leukaemia|Whole Blood|J-RT3-T3-5|in_vitro|N/A|N/A|N/A|N/A
GSM1670128|N/A|N/A|N/A|N/A|N/A|lymphoblastic_leukemia|Whole Blood|MOLT-4|in_vitro|N/A|N/A|N/A|N/A
GSM1670531|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|TE-12|in_vitro|N/A|N/A|N/A|N/A
GSM1669838|N/A|N/A|N/A|N/A|N/A|lymphoblastic_leukemia|Whole Blood|HAL-01|in_vitro|N/A|N/A|N/A|N/A
GSM1670423|N/A|N/A|N/A|N/A|N/A|neuroblastoma|Nerve|SIMA|in_vitro|N/A|N/A|N/A|N/A
GSM1670252|N/A|N/A|N/A|N/A|N/A|large_intestine|Colon|NCI-H630|in_vitro|N/A|N/A|N/A|N/A
GSM1670568|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|UWB1-289|in_vitro|N/A|N/A|N/A|N/A
GSM1670370|N/A|N/A|N/A|N/A|N/A|stomach|Stomach|RERF-GC-1B|in_vitro|N/A|N/A|N/A|N/A
GSM1670246|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H510A|in_vitro|N/A|N/A|N/A|N/A
GSM1670159|N/A|N/A|N/A|N/A|N/A|testis|Testis|NCCIT|in_vitro|N/A|N/A|N/A|N/A
GSM1669568|N/A|N/A|N/A|N/A|N/A|melanoma|Skin|451LU|in_vitro|N/A|N/A|N/A|N/A
GSM1670574|N/A|N/A|N/A|N/A|N/A|kidney|Kidney|VMRC-RCZ|in_vitro|N/A|N/A|N/A|N/A
GSM1669765|N/A|N/A|N/A|N/A|N/A|endometrium|Uterus|EN|in_vitro|N/A|N/A|N/A|N/A
GSM1669660|N/A|N/A|N/A|N/A|N/A|breast|Breast|CAMA-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670024|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|KYSE-510|in_vitro|N/A|N/A|N/A|N/A
GSM1670067|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_large cell|Lung|LU-65|in_vitro|N/A|N/A|N/A|N/A
GSM1669591|N/A|N/A|N/A|N/A|N/A|kidney|Kidney|A704|in_vitro|N/A|N/A|N/A|N/A
GSM1670023|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|KYSE-50|in_vitro|N/A|N/A|N/A|N/A
GSM1670416|N/A|N/A|N/A|N/A|N/A|glioma|Brain|SF126|in_vitro|N/A|N/A|N/A|N/A
GSM1670043|N/A|N/A|N/A|N/A|N/A|lung_NSCLC_adenocarcinoma|Lung|LC-2-AD|in_vitro|N/A|N/A|N/A|N/A
GSM1669946|N/A|N/A|N/A|N/A|N/A|bladder|Bladder|J82|in_vitro|N/A|N/A|N/A|N/A
GSM1670017|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|KYSE-150|in_vitro|N/A|N/A|N/A|N/A
GSM1670235|N/A|N/A|N/A|N/A|N/A|lung_small_cell_carcinoma|Lung|NCI-H250|in_vitro|N/A|N/A|N/A|N/A
GSM1670142|N/A|N/A|N/A|N/A|N/A|B_cell_leukemia|Whole Blood|NALM-6|in_vitro|N/A|N/A|N/A|N/A
GSM1669690|N/A|N/A|N/A|N/A|N/A|endometrium|Uterus|COLO-684|in_vitro|N/A|N/A|N/A|N/A
GSM1670129|N/A|N/A|N/A|N/A|N/A|acute_myeloid_leukaemia|Whole Blood|MONO-MAC-1|in_vitro|N/A|N/A|N/A|N/A
GSM1669816|N/A|N/A|N/A|N/A|N/A|lymphoblastic_leukemia|Whole Blood|GR-ST|in_vitro|N/A|N/A|N/A|N/A
GSM1670273|N/A|N/A|N/A|N/A|N/A|stomach|Stomach|NCI-SNU-1|in_vitro|N/A|N/A|N/A|N/A
GSM1670538|N/A|N/A|N/A|N/A|N/A|oesophagus|Esophagus|TE-9|in_vitro|N/A|N/A|N/A|N/A
GSM1669936|N/A|N/A|N/A|N/A|N/A|ovary|Ovary|IOSE-364(-)|in_vitro|N/A|N/A|N/A|N/A
GSM1670131|N/A|N/A|N/A|N/A|N/A|hairy_cell_leukaemia|Whole Blood|MO-T|in_vitro|N/A|N/A|N/A|N/A
GSM1669752|N/A|N/A|N/A|N/A|N/A|digestive_system_other|Other|ECC4|in_vitro|N/A|N/A|N/A|N/A
